,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
10555,c_c013091,충남 부여군 부여읍 동남리 산 18-2,0.0,2,1,5.0,5.0,5.0,5.0,1.0,8.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3;6;
10556,c_c013096,충북 단양군 영춘면 남천리 산 60-1,0.0,1,0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,4.0,7.0,22;24;26;27;28;
10557,c_c013097,전남 화순군 도곡면 효산리 64,0.0,2,1,5.0,5.0,5.0,5.0,11.0,8.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,6.0,11;12;13;3;5;
10558,c_c013097,전남 화순군 화순읍 세량리 97,0.0,1,0,3.0,4.0,4.0,3.6667,11.0,8.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,6.0,11;12;13;3;5;
10559,c_c013100,전북 전주시 덕진구 반월동 848-23,0.0,1,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;2;22;28;4;
10560,c_c013105,대전 유성구 구성동 23,0.0,3,0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1;10;2;3;4;
10561,c_c013109,전북 고창군 아산면 삼인리 394-42,0.0,1,0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,6.0,12;2;22;3;4;
10562,c_c013109,전북 고창군 아산면 운곡리 25,0.0,1,0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,6.0,12;2;22;3;4;
10563,c_c013109,전북 고창군 아산면 삼인리 500,0.0,2,0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,6.0,12;2;22;3;4;
10564,c_c013117,광주 북구 금곡동 산 1-1,0.0,7,0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,7.0,28;22;26;
10565,c_c013120,전남 담양군 담양읍 학동리 586-1,0.0,6,1,5.0,4.0,5.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;10;21;22;23;26;27;
10566,c_c013120,전남 담양군 담양읍 향교리 산 44,0.0,2,1,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;10;21;22;23;26;27;
10567,c_c013124,대전 중구 부사동 209-1,0.0,5,1,5.0,5.0,5.0,5.0,4.0,2.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;6;5;22;4;21;2;
10568,c_c013124,대전 중구 대흥동 630,0.0,4,1,5.0,5.0,5.0,5.0,4.0,2.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;6;5;22;4;21;2;
10569,c_c013124,대전 중구 선화동 287-2,0.0,3,0,5.0,5.0,5.0,5.0,4.0,2.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;6;5;22;4;21;2;
10570,c_c013126,전북 정읍시 내장동 590,0.0,2,0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,6.0,1;13;21;22;
10571,c_c013126,전남 장성군 북하면 약수리 26,0.0,2,0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,6.0,1;13;21;22;
10572,c_c013129,대전 동구 원동 51-1,0.0,4,0,4.0,3.0,4.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;28;
10573,c_c013129,대전 서구 장안동 259,0.0,1,0,4.0,3.0,3.0,3.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;22;28;
10574,c_c013138,전남 구례군 광의면 방광리 70,0.0,2,0,5.0,5.0,5.0,5.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,0
10575,c_c013138,전남 광양시 광양읍 덕례리 1834,0.0,4,1,5.0,5.0,5.0,5.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,0
10576,c_c013138,전남 구례군 마산면 사도리 632,0.0,2,0,5.0,5.0,5.0,5.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,0
10577,c_c013141,전남 목포시 용해동 산 86-24,0.0,1,0,4.0,3.0,4.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10578,c_c013141,전남 목포시 달동 산 188-7,0.0,1,0,4.0,3.0,4.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10579,c_c013141,전남 목포시 상동 1157,0.0,4,1,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10580,c_c013141,전남 목포시 죽교동 620-56,0.0,4,1,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10581,c_c013144,전남 함평군 함평읍 석성리 523-1,0.0,1,1,5.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,22;25;
10582,c_c013155,전남 순천시 오천동 600,0.0,13,1,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,6.0,1.0,6.0,24;21;22;26;
10583,c_c013155,전남 순천시 해룡면 선학리 755-21,0.0,1,1,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,6.0,1.0,6.0,24;21;22;26;
10584,c_c013156,전남 목포시 용해동 산 86-24,0.0,2,0,4.0,3.0,4.0,3.6667,2.0,7.0,4.0,2.0,6.0,4.0,7.0,2.0,6.0,6.0,6.0,6.0,7.0,24;25;26;27;28;
10585,c_c013156,전남 목포시 상동 1157,0.0,1,0,5.0,4.0,5.0,4.6667,2.0,7.0,4.0,2.0,6.0,4.0,7.0,2.0,6.0,6.0,6.0,6.0,7.0,24;25;26;27;28;
10586,c_c013173,전북 부안군 변산면 대항리 179,0.0,13,0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,7.0,4.0,4.0,7.0,3.0,4.0,1.0,4.0,7.0,3.0,10;
10588,c_c013178,전북 익산시 금마면 기양리 32-2,0.0,2,0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;9;
10589,c_c013185,대전 서구 만년동 396,0.0,1,0,4.0,3.0,4.0,3.6667,1.0,7.0,1.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,7.0,5.0,4;6;9;
10590,c_c013185,대전 서구 갈마동 906,0.0,3,0,5.0,4.0,5.0,4.6667,1.0,7.0,1.0,2.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,7.0,5.0,4;6;9;
10591,c_c013188,전북 전주시 덕진구 반월동 848-23,0.0,1,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;4;
10592,c_c013188,전북 전주시 완산구 교동,0.0,7,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;4;
10593,c_c013188,전북 전주시 완산구 교동,0.0,7,0,4.0,4.0,3.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;4;
10594,c_c013190,전남 담양군 담양읍 학동리 642,0.0,6,0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,7.0,3.0,4.0,7.0,1.0,3.0,4.0,6.0,2.0,3.0,2;22;4;
10595,c_c013190,전남 담양군 담양읍 학동리 59-14,0.0,1,0,1.0,4.0,4.0,3.0,7.0,3.0,1.0,7.0,3.0,4.0,7.0,1.0,3.0,4.0,6.0,2.0,3.0,2;22;4;
10596,c_c013190,전남 담양군 담양읍 학동리 586-1,0.0,6,1,3.0,3.0,3.0,3.0,7.0,3.0,1.0,7.0,3.0,4.0,7.0,1.0,3.0,4.0,6.0,2.0,3.0,2;22;4;
10597,c_c013191,전남 화순군 화순읍 광덕리 88,0.0,8,1,3.0,4.0,4.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9;
10598,c_c013203,전북 정읍시 내장동 산 231,0.0,1,0,5.0,4.0,4.0,4.3333,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10599,c_c013203,전북 정읍시 수성동 630-2,0.0,4,0,5.0,4.0,5.0,4.6667,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10600,c_c013203,전북 부안군 변산면 운산리 441-48,0.0,1,0,4.0,4.0,5.0,4.3333,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10601,c_c013203,전북 부안군 변산면 격포리 282-50,0.0,1,0,4.0,4.0,4.0,4.0,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10602,c_c013203,전북 부안군 변산면,0.0,1,0,5.0,4.0,4.0,4.3333,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10603,c_c013203,전북 부안군 변산면 격포리 788-30,0.0,4,0,5.0,5.0,5.0,5.0,1.0,1.0,7.0,10.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,6.0,7.0,0
10606,c_c013208,전북 전주시 완산구 동서학동 940-2,0.0,1,0,3.0,2.0,2.0,2.3333,3.0,7.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,1;2;3;4;6;
10607,c_c013208,전북 전주시 완산구 전동 303,0.0,4,0,2.0,2.0,2.0,2.0,3.0,7.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,1;2;3;4;6;
10608,c_c013208,전북 전주시 완산구 풍남동3가 102,0.0,2,0,5.0,4.0,3.0,4.0,3.0,7.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,1;2;3;4;6;
10609,c_c013208,전북 전주시 완산구 교동 산 1-3,0.0,1,0,3.0,2.0,2.0,2.3333,3.0,7.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,1;2;3;4;6;
10610,c_c013208,전북 전주시 완산구 풍남동3가 64-1,0.0,7,0,5.0,5.0,5.0,5.0,3.0,7.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,1.0,5.0,1;2;3;4;6;
10612,c_c013211,대전 동구 용전동 63-3,0.0,3,1,4.0,4.0,4.0,4.0,4.0,1.0,4.0,10.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,4.0,6.0,1;2;22;3;6;
10615,c_c013231,전남 담양군 담양읍 객사리 1,0.0,1,1,4.0,4.0,4.0,4.0,2.0,1.0,2.0,7.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,22;24;27;
10617,c_c013234,충북 증평군 증평읍 남차리 673-1,0.0,13,0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,7.0,2;5;8;
10618,c_c013234,충북 증평군 증평읍 남차리 673-1,0.0,13,0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,7.0,2;5;8;
10619,c_c013235,충북 단양군 가곡면 사평리 218-28,0.0,5,0,5.0,5.0,5.0,5.0,4.0,1.0,6.0,7.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3;1;6;22;11;
10620,c_c013235,충북 단양군 단양읍 고수리 185,0.0,1,0,3.0,3.0,4.0,3.3333,4.0,1.0,6.0,7.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3;1;6;22;11;
10621,c_c013236,전남 여수시 오림동 405-1,0.0,4,0,4.0,4.0,3.0,3.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;24;26;7;
10622,c_c013236,전남 여수시 돌산읍 우두리 794-89,0.0,6,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;24;26;7;
10623,c_c013236,전남 여수시 소라면 죽림리 116,0.0,6,0,5.0,2.0,5.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;24;26;7;
10624,c_c013243,전남 강진군 도암면 봉황리 산 175-1,0.0,1,0,4.0,3.0,3.0,3.3333,4.0,4.0,5.0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,1;12;22;28;3;
10625,c_c013243,전남 장흥군 관산읍 외동리 산 51-4,0.0,1,0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,1;12;22;28;3;
10626,c_c013243,전남 해남군 송지면 송호리 1159,0.0,7,0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,1;12;22;28;3;
10627,c_c013243,전남 해남군 송지면 서정리 1,0.0,2,0,4.0,3.0,4.0,3.6667,4.0,4.0,5.0,6.0,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,1;12;22;28;3;
10628,c_c013244,대전 동구 원동 51-1,0.0,4,0,4.0,3.0,4.0,3.6667,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1;24;26;27;4;
10629,c_c013244,대전 중구 대흥동 326-67,0.0,2,0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1;24;26;27;4;
10630,c_c013244,대전 중구 대흥동 326-54,0.0,1,0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1;24;26;27;4;
10631,c_c013247,전남 담양군 담양읍 학동리 586-1,0.0,6,0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,7.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,1.0,6.0,0
10632,c_c013247,전남 담양군 담양읍 학동리 59-14,0.0,7,1,4.0,3.0,4.0,3.6667,1.0,1.0,5.0,7.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,1.0,6.0,0
10633,c_c013250,대전 서구 만년동 396,0.0,3,0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,4.0,4;2;26;22;21;6;4;5;24;27;
10634,c_c013250,대전 서구 만년동 396,0.0,1,0,5.0,4.0,4.0,4.3333,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,4.0,4;2;26;22;21;6;4;5;24;27;
10635,c_c013256,대전 동구 하소동 361-1,0.0,2,0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,6.0,7.0,2;11;1;22;24;26;
10636,c_c013266,대전 유성구 구성동 32-2,0.0,3,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;11;2;27;4;
10637,c_c013266,대전 유성구 봉명동 2-1,0.0,8,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;11;2;27;4;
10638,c_c013266,대전 유성구 구성동 14,0.0,3,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;11;2;27;4;
10639,c_c013266,대전 유성구 구성동 8,0.0,3,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;11;2;27;4;
10640,c_c013273,충남 공주시 금성동 184-4,0.0,7,1,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;3;
10641,c_c013273,충북 청주시 상당구 문의면 신대리 산 26-1,0.0,2,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;3;
10642,c_c013273,충남 공주시 계룡면 중장리 52,0.0,2,1,5.0,4.0,5.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;3;
10643,c_c013282,광주 서구 광천동 49-1,0.0,4,1,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;25;4;
10644,c_c013282,광주 서구 광천동 49-1,0.0,4,1,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;25;4;
10645,c_c013282,광주 동구 광산동 13,0.0,1,1,3.0,3.0,3.0,3.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;25;4;
10646,c_c013282,광주 서구 동천동,0.0,7,0,4.0,5.0,5.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;22;25;4;
10647,c_c013283,충북 단양군 적성면 애곡리 산 1-27,0.0,13,1,5.0,5.0,5.0,5.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,5.0,2;5;9;1;28;22;6;
10648,c_c013283,충북 단양군 단양읍 도전리 615,0.0,4,1,4.0,3.0,4.0,3.6667,2.0,1.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,5.0,2;5;9;1;28;22;6;
10649,c_c013283,충북 단양군 단양읍 별곡리 569,0.0,6,0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,5.0,2;5;9;1;28;22;6;
10650,c_c013283,충북 단양군 단양읍 도전리 506,0.0,5,0,4.0,4.0,4.0,4.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,5.0,2;5;9;1;28;22;6;
10651,c_c013296,전북 진안군 진안읍 단양리 744,0.0,13,1,5.0,5.0,5.0,5.0,6.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,7.0,1.0,1;10;2;21;22;
10652,c_c013313,전북 익산시 신동 272,0.0,7,0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,3.0,1;22;26;4;
10653,c_c013313,대전 유성구 도룡동 3-1,0.0,5,0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,3.0,1;22;26;4;
10654,c_c013313,대전 유성구 도룡동 3-1,0.0,6,0,4.0,3.0,3.0,3.3333,2.0,1.0,4.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,3.0,1;22;26;4;
10656,c_c013333,대전 동구 원동 51-1,0.0,4,0,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10657,c_c013336,충북 보은군 속리산면 상판리 70-2,0.0,1,0,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;
10658,c_c013336,충북 보은군 속리산면 사내리 209,0.0,2,0,5.0,5.0,4.0,4.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;
10659,c_c013336,충북 보은군 속리산면 사내리 산 1-1,0.0,1,0,5.0,4.0,4.0,4.3333,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3;
10660,c_c013337,충남 서천군 서면 도둔리 산 46-1,0.0,1,0,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28;
10661,c_c013337,전북 정읍시 내장동 590,0.0,1,0,4.0,4.0,4.0,4.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28;
10662,c_c013337,전북 정읍시 내장동 53-19,0.0,7,0,2.0,2.0,1.0,1.6667,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28;
10663,c_c013337,전남 장성군 북하면 약수리 26,0.0,1,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,28;
10664,c_c013339,충남 천안시 동남구 목천읍 남화리 230-1,0.0,2,0,4.0,4.0,4.0,4.0,2.0,6.0,7.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,5.0,21;27;4;
10665,c_c013341,충남 아산시 염치읍 백암리 298-1,0.0,2,1,4.0,3.0,4.0,3.6667,4.0,1.0,2.0,7.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3;6;9;22;24;26;27;
10667,c_c013342,전북 부안군 변산면 대항리 603,0.0,1,1,5.0,5.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,5.0,1;12;4;
10668,c_c013343,충북 제천시 모산동 241,0.0,1,0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,5.0,6.0,1;12;22;26;3;
10669,c_c013343,충북 제천시 청풍면 신리 산 50-1,0.0,6,0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,5.0,6.0,1;12;22;26;3;
10670,c_c013343,충북 제천시 수산면 괴곡리 64-1,0.0,1,0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,5.0,6.0,1;12;22;26;3;
10671,c_c013343,충북 제천시 송학면 도화리,0.0,7,0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,5.0,6.0,1;12;22;26;3;
10672,c_c013345,충남 공주시 사곡면 운암리 567,0.0,2,0,5.0,5.0,5.0,5.0,4.002279544091182,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
10673,c_c013347,전북 전주시 덕진구 우아동3가 747,0.0,3,0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,22;24;4;
10674,c_c013347,전북 전주시 덕진구 반월동 848-23,0.0,1,0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,22;24;4;
10675,c_c013348,대전 대덕구 오정동 44-1,0.0,4,1,5.0,5.0,5.0,5.0,2.0,2.0,4.0,10.0,1.0,7.0,1.0,1.0,1.0,7.0,5.0,6.0,5.0,1;
10676,c_c013354,세종특별자치시 전동면 송성리 8-5,0.0,13,0,5.0,4.0,4.0,4.3333,9.0,3.0,7.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2;21;26;
10677,c_c013354,세종특별자치시 전동면 청송리 3,0.0,2,0,4.0,3.0,3.0,3.3333,9.0,3.0,7.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2;21;26;
10680,c_c013361,충북 제천시 봉양읍 구학리 674,0.0,2,0,4.0,3.0,4.0,3.6667,4.0,2.0,1.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,7.0,5.0,0
10681,c_c013361,충북 제천시 모산동 236-1,0.0,6,0,3.0,2.0,2.0,2.3333,4.0,2.0,1.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,7.0,5.0,0
10682,c_c013361,충북 제천시 모산동 581,0.0,1,0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,7.0,5.0,0
10683,c_c013364,충남 공주시 신관동 439-2,0.0,1,1,5.0,5.0,5.0,5.0,4.0,2.0,6.0,7.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,5.0,22;28;28;5;21;21;
10684,c_c013364,충남 공주시 계룡면 중장리,0.0,1,0,5.0,5.0,5.0,5.0,4.0,2.0,6.0,7.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,5.0,22;28;28;5;21;21;
10685,c_c013365,대전 서구 탄방동,0.0,1,0,3.0,3.0,3.0,3.0,1.0,2.0,7.0,1.0,2.0,7.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,4;7;1;24;26;25;
10686,c_c013365,대전 서구 둔산동 1420,0.0,7,0,4.0,4.0,4.0,4.0,1.0,2.0,7.0,1.0,2.0,7.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,4;7;1;24;26;25;
10687,c_c013383,전북 전주시 완산구 전동3가 2-241,0.0,4,0,5.0,5.0,5.0,5.0,4.0,3.0,7.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,6.0,7.0,0
