,Unnamed: 0,TRAVEL_ID,VISIT_AREA_ID,GENDER,INCOME,TRAVEL_MISSION,REL_CD,LODGING_TYPE_CD,TRAVEL_MISSION_1,TRAVEL_MISSION_2,TRAVEL_MISSION_3,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,COMPANION_AGE_GRP,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,LOTNO_ADDR,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD
15407,16812,c_c011421,2210310005,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,3.0,5.0,4.3333,전북 전주시 완산구 동서학동 940-2,2,127.153213,3581067317
15408,16813,c_c011421,2210310002,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
15409,16814,c_c011421,2210310006,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,4.0,4.0,4.0,4.0,전북 전주시 완산구 교동 79-42,4,127.1518454,3581415107
15410,16815,c_c011421,2210300004,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 장동 531-8,5,127.0644952,3586799869
15411,16816,c_c011421,2210310011,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 동서학동,1,127.1569845,3581103692
15412,16817,c_c011421,2210300005,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,3.0,5.0,4.3333,전북 전주시 덕진구 반월동 848-23,1,127.0541374,3587047684
15413,16818,c_c011421,2210310004,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 전동 140-1,11,127.1474342,3581613933
15414,16819,c_c011421,2210300007,0,1.0,12;2;22;3;5;,7.0,0.0,12,2.0,22.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 우아동2가 918-7,11,127.1726065,3582885684
15415,16821,c_c011431,2210270004,0,3.0,11;22;,7.0,0.0,11,22.0,0.0,1.0,3.0,7.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,3.0,6.0,3.0,0,4.0,4.0,4.0,4.0,충남 서산시 부석면 창리 262-8,11,126.3863883,3661874084
15416,16822,c_c011431,2210270003,0,3.0,11;22;,7.0,0.0,11,22.0,0.0,1.0,3.0,7.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,3.0,6.0,3.0,0,4.0,4.0,4.0,4.0,충남 태안군 고남면 장곡리 422-54,1,126.3752296,3641293094
15417,16825,c_c011433,2210300004,0,4.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전북 고창군 부안면 용산리 409-1,1,126.6264248,3550269462
15418,16826,c_c011434,2210290004,1,5.0,2;,0.0,0.0,2,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,7.0,1.0,0.0,0,5.0,5.0,5.0,5.0,세종특별자치시 반곡동 771-68,11,127.3029565,3649066081
15419,16827,c_c011434,2210290002,1,5.0,2;,0.0,0.0,2,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,7.0,1.0,0.0,0,5.0,5.0,5.0,5.0,세종특별자치시 다정동 7-5,13,127.2493193,3649448329
15420,16828,c_c011434,2210290003,1,5.0,2;,0.0,0.0,2,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,7.0,1.0,0.0,0,5.0,5.0,5.0,5.0,세종특별자치시 연기면 세종리 114-380,1,127.2734214,3649793779
15421,16829,c_c011436,2210290005,0,4.0,21;24;8;,1.0,0.0,21,24.0,8.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,5.0,2.0,3.0,5.0,0,3.0,2.0,2.0,2.3333,충북 단양군 대강면 장림리 106-32,11,128.354043,3692193083
15422,16830,c_c011437,2210300001,1,2.0,0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,6.0,0.0,0,5.0,5.0,5.0,5.0,광주 북구 본촌동 771-28,11,126.8787213,3521851014
15423,16831,c_c011437,2210290005,1,2.0,0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,6.0,0.0,0,5.0,4.0,5.0,4.6667,광주 서구 치평동 1227-7,11,126.8542086,3515309702
15424,16832,c_c011437,2210300002,1,2.0,0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,6.0,0.0,1,5.0,5.0,5.0,5.0,광주 광산구 쌍암동 653-1,1,126.8434078,3522373981
15425,16833,c_c011437,2210290006,1,2.0,0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,6.0,0.0,0,5.0,4.0,5.0,4.6667,광주 서구 치평동 1222-6,11,126.8532542,3515407385
15426,16835,c_c011440,2210290008,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,4.0,3.0,4.0,3.6667,충북 단양군 단양읍 별곡리 576,11,128.369813,36985333
15427,16836,c_c011440,2210300005,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,1,5.0,4.0,4.0,4.3333,충북 단양군 단양읍 고수리,1,128.3736428,3698620056
15428,16837,c_c011440,2210290006,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,4.0,3.0,3.0,3.3333,충북 단양군 단양읍 별곡리 611,11,128.3711917,3698643073
15429,16838,c_c011440,2210290005,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,4.0,4.0,4.0,4.0,충북 단양군 단양읍 도전리 615,4,128.3699822,3698249105
15430,16839,c_c011440,2210300002,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,1.0,1.0,1.0,1.0,충북 단양군 단양읍 상진리 730,11,128.355549,3697823818
15431,16840,c_c011440,2210300003,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,5.0,4.0,5.0,4.6667,충북 단양군 단양읍 상진리 1017,1,128.3637844,3697529304
15432,16841,c_c011440,2210300004,0,3.0,1;21;22;5;7;,7.0,0.0,1,21.0,22.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,5.0,7.0,3.0,0,5.0,5.0,5.0,5.0,충북 단양군 단양읍 상진리 712,11,128.3551365,3697803025
15433,16842,c_c011442,2210300002,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,4.0,3.0,4.0,3.6667,전북 군산시 중앙로1가 12-2,11,126.7112634,3598720064
15434,16843,c_c011442,2210300001,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,4.0,4.0,4.0,4.0,전북 군산시 명산동 8-9,11,126.7103954,3598439572
15435,16844,c_c011442,2210300005,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,5.0,4.0,4.0,4.3333,전북 군산시 금암동 273-70,11,126.7245809,3598702917
15436,16845,c_c011442,2210290005,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,5.0,5.0,5.0,5.0,전북 군산시 옥도면 장자도리 23,11,126.3970793,358128828
15437,16846,c_c011442,2210290003,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,4.0,3.0,4.0,3.6667,전북 군산시 옥도면 무녀도리 산 10-7,11,126.4378396,358056288
15438,16847,c_c011442,2210300004,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,4.0,4.0,4.0,4.0,전북 군산시 경암동 539-4,7,126.7349894,3598131266
15439,16848,c_c011442,2210300007,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,4.0,3.0,4.0,3.6667,충남 논산시 연무읍 동산리 903-38,11,127.1010527,3613440957
15440,16849,c_c011442,2210290007,1,4.0,22;24;26;3;,8.0,0.0,22,24.0,26.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,6.0,3.0,4.0,3.0,0,5.0,4.0,4.0,4.3333,전북 군산시 대명동 384-51,11,126.7226086,3597676409
15441,16850,c_c011450,2210300007,0,3.0,13;2;22;,0.0,0.0,13,2.0,22.0,1.0,8.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,0.0,0,3.0,3.0,3.0,3.0,전남 순천시 행동 91-1,11,127.4820266,349549758
15442,16851,c_c011450,2210300004,0,3.0,13;2;22;,0.0,0.0,13,2.0,22.0,1.0,8.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 승주읍 죽학리 802,2,127.3311775,3499739503
15443,16852,c_c011450,2210290003,0,3.0,13;2;22;,0.0,0.0,13,2.0,22.0,1.0,8.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 조곡동 151,11,127.4975617,349480122
15444,16853,c_c011450,2210290005,0,3.0,13;2;22;,0.0,0.0,13,2.0,22.0,1.0,8.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,7.0,0.0,0,4.0,5.0,5.0,4.6667,전남 순천시 조곡동 151-29,11,127.4987489,3494738358
15445,16854,c_c011451,2210290005,2,0.0,0,0.0,0.0,0,0.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,광주 북구 오룡동 1,13,126.8416037,3522736539
15446,16856,c_c011451,2210300001,2,0.0,0,0.0,0.0,0,0.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,5.0,5.0,5.0,광주 광산구 쌍암동 653-1,1,126.8413049,3522286096
15447,16857,c_c011451,2210300004,2,0.0,0,0.0,0.0,0,0.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,3.0,3.0,3.0,3.0,광주 광산구 송정동 990-18,4,126.7919428,3513642559
15448,16858,c_c011451,2210290002,2,0.0,0,0.0,0.0,0,0.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,5.0,5.0,5.0,광주 광산구 월계동 901,4,126.8438553,3521377686
15449,16859,c_c011459,2210290006,0,4.0,28;,8.0,0.0,28,0.0,0.0,3.0,2.0,9.0,3.0,4.0,5.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,0,4.0,4.0,3.0,3.6667,전남 화순군 도곡면 천암리 95,11,126.9140003,3501628381
15450,16860,c_c011459,2210290005,0,4.0,28;,8.0,0.0,28,0.0,0.0,3.0,2.0,9.0,3.0,4.0,5.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,0,5.0,5.0,4.0,4.6667,전남 화순군 화순읍 교리 211-7,11,126.9821047,3506170994
15451,16861,c_c011471,2210270003,0,3.0,0,0.0,0.0,0,0.0,0.0,1.0,10.0,10.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,2.0,7.0,0.0,0,4.0,4.0,4.0,4.0,전남 담양군 담양읍 객사리 1,1,126.986002,3532387128
15452,16862,c_c011472,2210290002,0,5.0,1;21;3;,3.0,0.0,1,21.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,1,4.0,4.0,4.0,4.0,충북 청주시 상당구 산성동 산 28-2,2,127.5400029,3666150052
15453,16863,c_c011472,2210290006,0,5.0,1;21;3;,3.0,0.0,1,21.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,1,5.0,5.0,3.0,4.3333,충북 청주시 흥덕구 복대동 3380,4,127.4265064,3664482878
15454,16864,c_c011472,2210290003,0,5.0,1;21;3;,3.0,0.0,1,21.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,6.0,0,4.0,4.0,4.0,4.0,충북 청주시 상당구 산성동 48-2,11,127.5435668,3666346588
15455,16865,c_c011473,2211010008,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 동서학동 896-1,3,127.1596594,3580965266
15456,16866,c_c011473,2211020005,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,4.0,4.6667,전북 전주시 완산구 삼천동1가 639,11,127.1172898,3579639522
15457,16867,c_c011473,2211010010,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 동서학동 940-2,1,127.153213,3581067317
15458,16868,c_c011473,2211010007,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,4.0,4.6667,전북 전주시 완산구 교동 26-3,2,127.157134,3581275813
15459,16869,c_c011473,2211020009,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
15460,16870,c_c011473,2211020006,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,3.0,4.3333,전북 전주시 완산구 전동 200-1,2,127.1492215,358133288
15461,16871,c_c011473,2211010006,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,5.0,5.0,5.0,5.0,전북 전주시 완산구 경원동2가 12-1,11,127.1491855,3581834436
15462,16872,c_c011473,2211020007,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,5.0,5.0,전북 전주시 완산구 풍남동3가 102,2,127.1497299,3581538665
15463,16873,c_c011473,2211020008,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,3.0,2.0,2.0,2.3333,전북 전주시 완산구 남노송동 536-1,11,127.153452,3581984499
15464,16874,c_c011473,2211030002,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 1316-2,3,127.1234734,3584904423
15465,16875,c_c011473,2211010015,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,4.0,4.0,3.0,3.6667,전북 전주시 완산구 교동 269-2,11,127.1510024,358142062
15466,16877,c_c011473,2211030003,2,0.0,1;3;10;6;10;10;13;22;21;10;,3.0,0.0,1,3.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,5.0,5.0,5.0,5.0,전북 전주시 덕진구 덕진동1가 산 40-6,11,127.1220719,3585044622
15467,16878,c_c011477,2210290008,0,5.0,22;24;26;8;9;,2.0,0.0,22,24.0,26.0,3.0,1.0,7.0,2.0,6.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,0,5.0,5.0,5.0,5.0,전남 장성군 황룡면 아곡리 373,6,126.7267919,3532004823
15468,16879,c_c011477,2210300002,0,5.0,22;24;26;8;9;,2.0,0.0,22,24.0,26.0,3.0,1.0,7.0,2.0,6.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,0,5.0,5.0,5.0,5.0,전남 장성군 황룡면 월평리 201-14,11,126.7658903,352873
15469,16880,c_c011477,2210300001,0,5.0,22;24;26;8;9;,2.0,0.0,22,24.0,26.0,3.0,1.0,7.0,2.0,6.0,6.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,0,5.0,5.0,5.0,5.0,전남 장성군 삼계면 수옥리 850,1,126.6853288,3528572199
15470,16881,c_c011479,2210290005,1,4.0,2;27;6;,8.0,0.0,2,27.0,6.0,7.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,6.0,4.0,2.0,5.0,3.0,0,4.0,4.0,4.0,4.0,충북 제천시 모산동 241,1,128.2105635,3717317401
15471,16882,c_c011479,2210290004,1,4.0,2;27;6;,8.0,0.0,2,27.0,6.0,7.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,6.0,4.0,2.0,5.0,3.0,0,4.0,4.0,4.0,4.0,충북 제천시 장락동 546-4,11,128.2250421,3715888308
15472,16883,c_c011479,2210290003,1,4.0,2;27;6;,8.0,0.0,2,27.0,6.0,7.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,6.0,4.0,2.0,5.0,3.0,0,5.0,4.0,4.0,4.3333,충북 제천시 봉양읍 구학리 652-1,1,128.0828105,3716127005
15473,16884,c_c011485,2210290007,0,5.0,13;2;3;4;,2.0,0.0,13,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,0,4.0,4.0,4.0,4.0,전북 전주시 완산구 전동3가 2-195,11,127.146923,3581258178
15474,16885,c_c011485,2210290006,0,5.0,13;2;3;4;,2.0,0.0,13,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,1,4.0,4.0,4.0,4.0,전북 전주시 완산구 풍남동3가 64-1,7,127.1525571,3581482431
15475,16886,c_c011485,2210290004,0,5.0,13;2;3;4;,2.0,0.0,13,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,0,4.0,4.0,4.0,4.0,전북 전주시 덕진구 덕진동1가 73-48,6,127.1443889,3585520353
15476,16887,c_c011485,2210290003,0,5.0,13;2;3;4;,2.0,0.0,13,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,1.0,1.0,0,4.0,2.0,3.0,3.0,전북 전주시 덕진구 송천동2가 38-2,11,127.1416554,3586942046
15477,16888,c_c011489,2210300005,2,0.0,12;21;22;3;4;,0.0,0.0,12,21.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,2.0,4.0,3.6667,충남 논산시 연무읍 황화정리 859-57,13,127.1058679,3610311972
15478,16889,c_c011489,2210300006,2,0.0,12;21;22;3;4;,0.0,0.0,12,21.0,22.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,3.0,4.0,3.6667,충남 부여군 부여읍 동남리 117,2,126.9123128,3626963029
15479,16890,c_c011490,2210290002,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 낙안면 남내리 438-1,7,127.3398757,3490741636
15480,16891,c_c011490,2210290005,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 장천동 19-16,11,127.4909472,3494634542
15481,16892,c_c011490,2210290006,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,3.0,3.0,3.0,3.0,전남 순천시 조곡동 139-3,3,127.4987439,3494800735
15482,16893,c_c011490,2210290003,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 조곡동 151-29,11,127.4987489,3494738358
15483,16894,c_c011490,2210300003,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1,5.0,5.0,5.0,5.0,전남 순천시 대대동 162-2,1,127.509555,3488561199
15484,16895,c_c011490,2210300002,2,0.0,28;13;21;22;12;11;9;27;3;2;1;,0.0,0.0,28,13.0,21.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,5.0,5.0,5.0,5.0,전남 순천시 동외동 168-1,11,127.48549,3495876493
15485,16896,c_c011515,2210300004,1,4.0,2;3;4;6;9;,7.0,0.0,2,3.0,4.0,2.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,전남 담양군 담양읍 객사리 211-39,11,126.983666,3532409091
15486,16897,c_c011515,2210300003,1,4.0,2;3;4;6;9;,7.0,0.0,2,3.0,4.0,2.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,광주 북구 충효동 424-4,11,127.0015283,3518489902
15487,16898,c_c011515,2210300002,1,4.0,2;3;4;6;9;,7.0,0.0,2,3.0,4.0,2.0,1.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,0,5.0,5.0,5.0,5.0,광주 북구 충효동 439-1,7,127.0011517,3518420768
15488,16900,c_c011517,2211010005,1,2.0,11;24;1;4;2;,0.0,0.0,11,24.0,1.0,7.0,4.0,1.0,6.0,6.0,1.0,4.0,6.0,6.0,6.0,7.0,5.0,0.0,1,4.0,3.0,4.0,3.6667,대전 유성구 구성동 23,3,127.3612861,3637049682
15489,16901,c_c011517,2211010008,1,2.0,11;24;1;4;2;,0.0,0.0,11,24.0,1.0,7.0,4.0,1.0,6.0,6.0,1.0,4.0,6.0,6.0,6.0,7.0,5.0,0.0,0,5.0,5.0,5.0,5.0,대전 유성구 도룡동 4-19,11,127.3923467,3637515073
15490,16902,c_c011518,2211050004,1,10.0,5;21;22;,7.0,0.0,5,21.0,22.0,6.0,3.0,7.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,6.0,5.0,6.0,0,4.0,3.0,3.0,3.3333,전북 남원시 금동 153,11,127.3773965,3540336744
15491,16903,c_c011518,2211050003,1,10.0,5;21;22;,7.0,0.0,5,21.0,22.0,6.0,3.0,7.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,6.0,5.0,6.0,0,4.0,5.0,5.0,4.6667,전북 남원시 대산면 대곡리 1059-1,5,127.2971947,3541712378
15492,16904,c_c011523,2210290003,0,2.0,2;9;,11.0,0.0,2,9.0,0.0,10.0,10.0,10.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1,5.0,5.0,5.0,5.0,전남 곡성군 오곡면 오지리 770-5,7,127.3078677,3527955632
15493,16905,c_c011524,2211030003,1,4.0,24;27;,0.0,0.0,24,27.0,0.0,2.0,1.0,6.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,1,5.0,5.0,5.0,5.0,대전 중구 문화동 산 18-1,1,127.4218554,3629619459
15494,16906,c_c011525,2211020004,2,0.0,1;22;,0.0,0.0,1,22.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,4.0,4.0,4.0,전남 여수시 소라면 복산리 1905-5,11,127.5739874,3476378453
15495,16907,c_c011525,2211020003,2,0.0,1;22;,0.0,0.0,1,22.0,0.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0,4.0,3.0,4.0,3.6667,전남 여수시 소라면 복산리 1663-1,11,127.5767549,3476954403
