,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
1389,c_c000357,충북 제천시 백운면 평동리 707,0.0,6,0,5.0,5.0,5.0,5.0,7.0,1.0,2.0,7.0,2.0,2.0,4.0,2.0,3.0,6.0,2.0,3.0,5.0,0
1390,c_c000357,충청북도 단양군 단양읍 별곡리,0.0,11,0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,7.0,2.0,2.0,4.0,2.0,3.0,6.0,2.0,3.0,5.0,0
1391,c_c000359,전남 목포시 죽동 223-1,0.0,11,0,4.0,5.0,5.0,4.6667,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1394,c_c000359,전남 목포시 용해동 8,0.0,3,0,5.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1395,c_c000359,전남 목포시 죽교동 산 42-2,0.0,1,0,5.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1396,c_c000359,전남 목포시 남교동 80-1,0.0,2,0,5.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1398,c_c000359,전남 목포시 대의동2가 1-5,0.0,2,1,5.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1400,c_c000359,전남 목포시 죽교동 478-2,0.0,3,0,5.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,7.0,21;24;27;3;9;
1403,c_c000362,전남 나주시 다도면 방산리 1449-4,0.0,6,0,5.0,5.0,5.0,5.0,7.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,10;21;22;23;7;
1404,c_c000362,전남 나주시 다도면 방산리 1474-2,0.0,1,0,4.0,3.0,3.0,3.3333,7.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,10;21;22;23;7;
1405,c_c000362,전남 나주시 다도면 풍산리 산 1-1,0.0,1,0,5.0,4.0,4.0,4.3333,7.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,10;21;22;23;7;
1406,c_c000362,전남 나주시 산포면 산제리 519-5,0.0,11,0,5.0,5.0,5.0,5.0,7.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,10;21;22;23;7;
1408,c_c000363,충남 서산시 부석면 창리 262-8,0.0,11,0,4.0,5.0,5.0,4.6667,9.0,9.0,3.0,1.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,2.0,2.0,5;6;7;
1409,c_c000368,충남 부여군 규암면 합정리 530,0.0,2,0,5.0,5.0,5.0,5.0,7.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,12;21;27;3;6;
1410,c_c000368,충남 공주시 금성동 65-3,0.0,2,0,3.0,3.0,3.0,3.0,7.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,12;21;27;3;6;
1411,c_c000368,충남 공주시 웅진동 347,0.0,3,0,3.0,3.0,3.0,3.0,7.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,12;21;27;3;6;
1412,c_c000368,충남 공주시 금성동 140-8,0.0,2,0,5.0,4.0,5.0,4.6667,7.0,3.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,12;21;27;3;6;
1413,c_c000369,전북 부안군 변산면 격포리 301-1,0.0,1,0,5.0,4.0,4.0,4.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1414,c_c000369,전북 군산시 내초동,0.0,7,0,5.0,4.0,4.0,4.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1415,c_c000369,전남 영광군 법성면 법성리 1223-3,0.0,11,0,3.0,2.0,2.0,2.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1416,c_c000369,전북 군산시 미원동 78,0.0,11,1,5.0,4.0,4.0,4.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1417,c_c000369,전남 영광군 백수읍 대신리 산 234-11,0.0,1,0,5.0,4.0,4.0,4.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1418,c_c000369,전북 군산시 수송동 836-11,0.0,11,0,4.0,3.0,3.0,3.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1419,c_c000369,전북 군산시 옥도면 장자도리 23,0.0,11,0,4.0,3.0,3.0,3.3333,5.0,3.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,22;24;26;27;4;
1420,c_c000370,경기 용인시 기흥구 구갈동 234-3,0.0,11,0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1421,c_c000370,충북 단양군 단양읍 별곡리 562,0.0,11,0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1422,c_c000370,충북 단양군 단양읍 상진리 561,0.0,11,0,5.0,4.0,4.0,4.3333,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1423,c_c000370,충북 단양군 적성면 애곡리 산 1-27,0.0,13,0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1424,c_c000370,충북 단양군 가곡면 어의곡리 607,0.0,11,0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1425,c_c000370,충북 단양군 단양읍 도전리 615,0.0,4,0,4.0,4.0,4.0,4.0,4.0,9.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,22;23;5;
1426,c_c000373,충북 단양군 단양읍 별곡리 28-1,0.0,11,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,6.0,1.0,6.0,1;2;
1427,c_c000373,충북 단양군 단양읍 상진리 4-4,0.0,6,1,5.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,6.0,1.0,6.0,1;2;
1428,c_c000373,충북 단양군 단양읍 별곡리 569,0.0,6,0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,6.0,1.0,6.0,1;2;
1429,c_c000374,전북 무주군 적상면 북창리 산 119-5,0.0,1,0,3.0,3.0,3.0,3.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1430,c_c000374,전북 진안군 마령면 동촌리 산 18,0.0,2,1,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1431,c_c000374,전북 무주군 설천면 심곡리 592,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1432,c_c000374,전북 무주군 무주읍 가옥리 300,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1433,c_c000374,전북 무주군 안성면 공정리,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1435,c_c000374,전북 무주군 적상면 괴목리 1602-1,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6;9;
1436,c_c000375,경기 안성시 서운면 청용리,0.0,1,0,3.0,3.0,3.0,3.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1437,c_c000375,충북 진천군 문백면 구산동리 601-32,0.0,2,0,4.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1438,c_c000375,충북 진천군 문백면 장월리 499-3,0.0,11,0,4.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1439,c_c000375,충남 천안시 동남구 성남면 용원리 672,0.0,5,1,4.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1440,c_c000375,충남 천안시 동남구 성남면 용원리 671,0.0,11,1,4.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1441,c_c000375,충북 진천군 문백면 옥성리 563,0.0,13,0,5.0,5.0,5.0,5.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1442,c_c000375,충남 천안시 동남구 병천면 병천리 210-8,0.0,11,0,4.0,4.0,4.0,4.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1443,c_c000375,충북 청주시 서원구 죽림동 98,0.0,11,0,5.0,5.0,5.0,5.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1444,c_c000375,경기 안성시 서운면 청용리 102,0.0,11,0,5.0,5.0,5.0,5.0,8.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,7.0,10;2;22;5;9;
1445,c_c000378,전북 부안군 진서면 곰소리 727,0.0,11,0,2.0,1.0,1.0,1.3333,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1446,c_c000378,전북 부안군 진서면 운호리 77-1,0.0,3,0,5.0,5.0,5.0,5.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1447,c_c000378,전북 부안군 줄포면 우포리 723,0.0,1,0,4.0,4.0,4.0,4.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1448,c_c000378,전북 부안군 변산면 격포리 301-1,0.0,7,0,3.0,3.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1449,c_c000378,전북 부안군 진서면 곰소리 841,0.0,4,0,5.0,5.0,5.0,5.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1450,c_c000378,전북 부안군 변산면 격포리 252-9,0.0,7,1,4.0,3.0,3.0,3.3333,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1451,c_c000378,전북 부안군 변산면 도청리 165,0.0,1,0,3.0,3.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1452,c_c000378,전북 부안군 줄포면 줄포리 335,0.0,11,0,4.0,4.0,4.0,4.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1453,c_c000378,전북 부안군 변산면 격포리 301-1,0.0,1,1,4.0,4.0,4.0,4.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1454,c_c000378,전북 부안군 변산면 격포리 257,0.0,6,0,4.0,4.0,4.0,4.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1455,c_c000378,전북 부안군 변산면 대항리 603,0.0,1,0,4.0,3.0,3.0,3.3333,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1456,c_c000378,전북 부안군 변산면 격포리 283-1,0.0,1,1,4.0,3.0,3.0,3.3333,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1457,c_c000378,전북 부안군 변산면 도청리 207-5,0.0,7,0,5.0,5.0,5.0,5.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1458,c_c000378,전북 부안군 변산면 격포리 282-4,0.0,11,1,3.0,3.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1459,c_c000378,전북 부안군 줄포면 우포리 516-1,0.0,1,0,1.0,1.0,1.0,1.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1460,c_c000378,전북 부안군 변산면 격포리 769-13,0.0,4,0,3.0,3.0,3.0,3.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,1.0,10;2;24;26;6;
1461,c_c000381,전남 순천시 오천동 600,0.0,1,0,5.0,5.0,5.0,5.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1462,c_c000381,전남 순천시 해룡면 상내리,0.0,1,0,5.0,3.0,4.0,4.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1463,c_c000381,전남 순천시 연향동 752,0.0,5,0,5.0,5.0,5.0,5.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1464,c_c000381,전남 순천시 대대동 162-2,0.0,1,0,5.0,5.0,5.0,5.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1465,c_c000381,전남 순천시 대대동 435,0.0,11,0,5.0,5.0,5.0,5.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1466,c_c000381,전남 순천시 연향동 1050-54,0.0,11,0,5.0,3.0,3.0,3.6667,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1467,c_c000381,전남 순천시 매곡동 124-113,0.0,11,0,4.0,4.0,4.0,4.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1468,c_c000381,전남 순천시 연향동 1673-3,0.0,11,0,5.0,5.0,5.0,5.0,4.0,10.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,3.0,6.0,23;6;
1469,c_c000384,충청북도 제천시 신월동,0.0,7,0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1470,c_c000384,충청북도 제천시 백운면,0.0,7,0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1471,c_c000384,충청북도 제천시 백운면,0.0,3,0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1472,c_c000384,충북 제천시 화산동 208-21,0.0,11,0,4.0,4.0,3.0,3.6667,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1473,c_c000384,충북 제천시 신월동 1163-38,0.0,11,0,2.0,4.0,5.0,3.6667,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1474,c_c000384,충북 제천시 백운면 평동리 707,0.0,3,0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1475,c_c000384,충청북도 제천시 백운면,0.0,11,0,4.0,3.0,4.0,3.6667,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1476,c_c000384,충북 제천시 백운면 평동리 707,0.0,6,0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1477,c_c000384,충북 제천시 백운면 평동리 16-1,0.0,11,1,4.0,3.0,3.0,3.3333,5.0,2.0,1.0,4.0,4.0,2.0,4.0,6.0,2.0,2.0,4.0,4.0,4.0,10;21;22;8;
1478,c_c000386,전남 여수시 수정동,0.0,1,0,4.0,4.0,4.0,4.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1479,c_c000386,전남 여수시 중앙동 383,0.0,2,0,4.0,4.0,4.0,4.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1480,c_c000386,전남 여수시 중앙동 791,0.0,11,0,3.0,1.0,2.0,2.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1481,c_c000386,전남 여수시 학동 198-12,0.0,11,0,4.0,3.0,3.0,3.3333,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1482,c_c000386,전남 여수시 덕충동 2005,0.0,3,0,5.0,5.0,5.0,5.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1483,c_c000386,전남 여수시 종화동 552,0.0,11,0,5.0,5.0,5.0,5.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1484,c_c000386,전남 여수시 문수동 451-2,0.0,11,0,3.0,4.0,4.0,3.6667,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1486,c_c000386,전남 여수시 수정동 1,0.0,1,0,5.0,5.0,5.0,5.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1487,c_c000386,전남 여수시 종화동 530-1,0.0,11,0,2.0,1.0,2.0,1.6667,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1488,c_c000386,전남 여수시 돌산읍 평사리 1271-3,0.0,1,0,4.0,4.0,4.0,4.0,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1489,c_c000386,전남 여수시 돌산읍 우두리 794-89,0.0,6,0,5.0,4.0,4.0,4.3333,5.0,9.0,3.0,8.0,5.0,4.0,5.0,2.0,5.0,6.0,3.0,3.0,5.0,1;11;4;6;7;
1491,c_c000388,충북 단양군 적성면 애곡리,0.0,7,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1492,c_c000388,충북 단양군 적성면 애곡리 129-2,0.0,1,0,3.0,3.0,3.0,3.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1493,c_c000388,경기 수원시 팔달구 인계동 267-1,0.0,11,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1495,c_c000388,충북 괴산군 칠성면 사은리 517,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1496,c_c000388,충북 괴산군 칠성면 사은리 549-12,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1498,c_c000388,경기 이천시 신둔면 고척리 599-6,0.0,8,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1500,c_c000388,충북 단양군 적성면 애곡리 산 1-27,0.0,13,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;27;28;3;8;
1501,c_c000390,전남 담양군 담양읍 향교리 산 44,0.0,2,1,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1502,c_c000390,전남 담양군 담양읍 남산리 384,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1503,c_c000390,전남 담양군 담양읍 지침리 667,0.0,11,1,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1504,c_c000390,전남 담양군 금성면 대성리 30-2,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1505,c_c000390,전남 담양군 담양읍 객사리 1,0.0,7,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1506,c_c000390,전남 담양군 용면 월계리 산 90-9,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21;8;
1507,c_c000393,충남 아산시 염치읍 백암리 298-1,0.0,2,0,4.0,4.0,4.0,4.0,4.0,9.0,10.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1;22;23;7;9;
1508,c_c000393,충청남도 아산시 탕정면,0.0,1,0,3.0,4.0,4.0,3.6667,4.0,9.0,10.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1;22;23;7;9;
1509,c_c000393,충남 천안시 동남구 목천읍 교천리 211-1,0.0,13,0,4.0,4.0,4.0,4.0,4.0,9.0,10.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1;22;23;7;9;
1510,c_c000393,충남 천안시 동남구 구룡동 564-27,0.0,11,0,4.0,4.0,4.0,4.0,4.0,9.0,10.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1;22;23;7;9;
1511,c_c000393,충남 아산시 탕정면 명암리 944-10,0.0,11,0,4.0,4.0,4.0,4.0,4.0,9.0,10.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1;22;23;7;9;
1512,c_c000395,대전 서구 용문동 590-21,0.0,11,0,4.0,3.0,3.0,3.3333,4.0,3.0,7.0,10.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,6.0,2.0,1;22;8;
1513,c_c000395,충북 영동군 영동읍 부용리 16,0.0,11,0,4.0,4.0,4.0,4.0,4.0,3.0,7.0,10.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,6.0,2.0,1;22;8;
1514,c_c000397,충북 제천시 백운면 평동리 707,0.0,6,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1515,c_c000397,충북 제천시 백운면 평동리 16-1,0.0,11,0,4.0,4.0,3.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1516,c_c000397,충북 제천시 청풍면 물태리 98-2,0.0,6,0,4.0,4.0,5.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1517,c_c000397,충북 제천시 백운면 평동리 707,0.0,11,0,2.0,2.0,2.0,2.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1518,c_c000397,충북 제천시 백운면 평동리 243-8,0.0,11,0,4.0,5.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1519,c_c000397,충북 제천시 모산동 241,0.0,1,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1520,c_c000397,충북 제천시 청풍면 물태리 133-25,0.0,11,0,4.0,4.0,3.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1521,c_c000397,충북 제천시 청풍면 도곡리 산 2-3,0.0,11,0,3.0,3.0,3.0,3.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
1522,c_c000397,충북 제천시 백운면 평동리 707,0.0,11,0,3.0,2.0,3.0,2.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10;21;22;23;5;
